"Cases of Occupational Injuries With Workdays Lost in Agricultural and Non-Agricultural Establishments Employing 20 or More Workers by Industry Group and Major Occupation Group, Philippines: 2013"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__OID/3001B3GI050.px/?rxid=6c884b7d-8541-43da-b80e-9f99195fb610"
"..Administrative and Support Service Activities";"Total";868
"..Administrative and Support Service Activities";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";13
"..Administrative and Support Service Activities";"..Professionals";5
"..Administrative and Support Service Activities";"..Technicians and Associate Professionals";13
"..Administrative and Support Service Activities";"..Clerks";0
"..Administrative and Support Service Activities";"..Service Workers and Shop and Market Sales Workers";105
"..Administrative and Support Service Activities";"..Farmers, Forestry Workers and Fishermen";0
"..Administrative and Support Service Activities";"..Craft and Related Trades Workers";0
"..Administrative and Support Service Activities";"..Plant and Machine Operators and Assemblers";202
"..Administrative and Support Service Activities";"..Laborers and Unskilled Workers";530
"..Education Except Public Education";"Total";156
"..Education Except Public Education";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";1
"..Education Except Public Education";"..Professionals";25
"..Education Except Public Education";"..Technicians and Associate Professionals";13
"..Education Except Public Education";"..Clerks";47
"..Education Except Public Education";"..Service Workers and Shop and Market Sales Workers";8
"..Education Except Public Education";"..Farmers, Forestry Workers and Fishermen";0
"..Education Except Public Education";"..Craft and Related Trades Workers";0
"..Education Except Public Education";"..Plant and Machine Operators and Assemblers";2
"..Education Except Public Education";"..Laborers and Unskilled Workers";60
"..Human Health and Social Work Activities Except Public Health Activities";"Total";288
"..Human Health and Social Work Activities Except Public Health Activities";"..Corporate Executives, Managers, Managing Proprietors and Supervisors";7
"..Human Health and Social Work Activities Except Public Health Activities";"..Professionals";126
"..Human Health and Social Work Activities Except Public Health Activities";"..Technicians and Associate Professionals";49
"..Human Health and Social Work Activities Except Public Health Activities";"..Clerks";56
"..Human Health and Social Work Activities Except Public Health Activities";"..Service Workers and Shop and Market Sales Workers";21
