"Number of Establishments Employing 20 or More Workers by Occupational Safety and Health (OSH) Policies/Programs Implemented and Major Industry Group, Philippines: 2019 and 2021"
"https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1B__ISLE__OSHP/2501B3GO021.px/table/tableViewLayout1/?rxid=3049f06d-0444-47da-a5f4-70953d8d74ce"
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Accommodation and Food Service Activities";2242;994
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Information and Communication";449;186
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Financial and Insurance Activities";810;355
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Real Estate Activities";320;172
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Professional, Scientific and Technical Activities";448;192
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Administrative and Support Service Activities";1435;685
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Education Except Public Education";952;411
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Human Health and Social Work Activities Except Public Health Activities";1118;675
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Arts, Entertainment and  Recreation";107;33
"Program for Hepatitis B Prevention and Control in the Workplace with the Following Elements: Accessible diagnosis, treatment and referral mechanism to workers";"..Other Service Activities Except Activities of Membership Organization";111;46
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"Establishments with Implemented OSH Policies/Programs";17888;11943
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Agriculture, Forestry and Fishing";141;227
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Mining and Quarrying";72;47
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Manufacturing";2658;1864
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Electricity, Gas, Steam and Air Conditioning Supply";176;177
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Water Supply; Sewerage, Waste Management and Remediation Activities";80;110
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Construction";344;319
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";4246;3050
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Transportation and Storage";470;265
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Accommodation and Food Service Activities";2510;1296
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Information and Communication";565;355
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Financial and Insurance Activities";1010;596
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Real Estate Activities";322;256
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Professional, Scientific and Technical Activities";473;244
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Administrative and Support Service Activities";1409;1071
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Education Except Public Education";2144;1368
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Human Health and Social Work Activities Except Public Health Activities";1023;601
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Arts, Entertainment and  Recreation";124;58
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Stress Management";"..Other Service Activities Except Activities of Membership Organization";124;39
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"Establishments with Implemented OSH Policies/Programs";16504;8438
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Agriculture, Forestry and Fishing";249;150
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Mining and Quarrying";63;42
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Manufacturing";2557;1452
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Electricity, Gas, Steam and Air Conditioning Supply";183;156
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Water Supply; Sewerage, Waste Management and Remediation Activities";81;51
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Construction";350;236
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3855;2211
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Transportation and Storage";464;198
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Accommodation and Food Service Activities";2364;972
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Information and Communication";537;211
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Financial and Insurance Activities";752;368
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Real Estate Activities";322;165
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Professional, Scientific and Technical Activities";463;184
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Administrative and Support Service Activities";1402;761
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Education Except Public Education";1653;693
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Human Health and Social Work Activities Except Public Health Activities";1001;527
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Arts, Entertainment and  Recreation";137;33
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Accessible diagnosis, treatment and referral mechanisms to workers";"..Other Service Activities Except Activities of Membership Organization";70;29
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"Establishments with Implemented OSH Policies/Programs";15520;7781
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Agriculture, Forestry and Fishing";174;132
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Mining and Quarrying";80;42
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Manufacturing";2560;1345
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Electricity, Gas, Steam and Air Conditioning Supply";155;144
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Water Supply; Sewerage, Waste Management and Remediation Activities";92;53
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Construction";523;263
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";3558;2225
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Transportation and Storage";427;202
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Accommodation and Food Service Activities";2320;1040
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Information and Communication";413;180
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Financial and Insurance Activities";834;300
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Real Estate Activities";214;130
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Professional, Scientific and Technical Activities";398;150
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Administrative and Support Service Activities";1253;623
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Education Except Public Education";1347;451
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Human Health and Social Work Activities Except Public Health Activities";983;434
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Arts, Entertainment and  Recreation";97;35
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Program on Rewards and Recognition of Good OSH Performance or Practices of employees";"..Other Service Activities Except Activities of Membership Organization";92;33
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"Establishments with Implemented OSH Policies/Programs";..;15828
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Agriculture, Forestry and Fishing";..;368
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Mining and Quarrying";..;75
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Manufacturing";..;2730
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Electricity, Gas, Steam and Air Conditioning Supply";..;220
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Water Supply; Sewerage, Waste Management and Remediation Activities";..;154
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Construction";..;498
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";..;4355
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Transportation and Storage";..;503
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Accommodation and Food Service Activities";..;1566
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Information and Communication";..;384
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Financial and Insurance Activities";..;743
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Real Estate Activities";..;314
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Professional, Scientific and Technical Activities";..;323
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Administrative and Support Service Activities";..;1252
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Education Except Public Education";..;1420
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Human Health and Social Work Activities Except Public Health Activities";..;742
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Arts, Entertainment and  Recreation";..;75
"Program for the Promotion of Mental Health in the Workplace with the Following elements: COVID 19 Health and Safety Measures";"..Other Service Activities Except Activities of Membership Organization";..;104
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"Establishments with Implemented OSH Policies/Programs";80;495
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Agriculture, Forestry and Fishing";2;15
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Mining and Quarrying";0;3
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Manufacturing";21;151
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Electricity, Gas, Steam and Air Conditioning Supply";1;17
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Water Supply; Sewerage, Waste Management and Remediation Activities";0;19
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Construction";35;11
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";9;74
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Transportation and Storage";0;23
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Accommodation and Food Service Activities";3;5
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Information and Communication";0;8
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Financial and Insurance Activities";0;19
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Real Estate Activities";0;3
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Professional, Scientific and Technical Activities";0;19
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Administrative and Support Service Activities";3;59
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Education Except Public Education";4;46
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Human Health and Social Work Activities Except Public Health Activities";0;22
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Arts, Entertainment and  Recreation";2;0
"Program for the Promotion of Mental Health in the Workplace with the Following elements: Other Risk-Based Programs";"..Other Service Activities Except Activities of Membership Organization";0;0
